geocohort,bids,impressions,clicks,spend
N2N3N5,3,3,0,0.035378
N2N3N6,47,45,1,0.520587
N2N3N8,64,59,0,0.686269
N2N3N9,3,3,0,0.034549
N2N3P5,18,16,0,0.192014
N2N3R1,27,19,0,0.22008
N2N3R2,11,10,0,0.116026
N2N3R4,8,7,0,0.08104
N2N3R7,6,5,0,0.060089
N2N3R9,22,21,0,0.248194
N2N3S2,11,11,0,0.129466
N2N3S4,13,11,0,0.126499
N2P,4,3,0,0.035361
N2P0A2,9,6,0,0.070127
N2P0A8,2,2,1,0.023583
N2P0B5,5,4,0,0.045908
N2P1A2,2,2,0,0.023523
N2P1A5,3,3,0,0.034505
N2P1A6,3,2,0,0.023656
N2P1A7,26870,20282,25,234.788536
N2P1A8,3,3,0,0.034504
N2P1B2,2,2,0,0.023575
N2P1B8,9,7,0,0.08064
N2P1C3,2,2,0,0.022901
N2P1E2,2,2,0,0.02292
N2P1E3,1,1,0,0.011647
N2P1E9,1,1,0,0.011779
N2P1G2,17,14,0,0.164445
N2P1G9,21,20,0,0.231711
N2P1H3,11,11,0,0.127965
N2P1H5,8,7,0,0.082122
N2P1J5,47,43,0,0.510107
N2P1J6,3,3,0,0.034481
N2P1K1,27,25,0,0.292236
N2P1M1,3,3,0,0.034989
N2P1M3,2,2,0,0.02304
N2P1M8,7,8,0,0.093378
N2P1N2,2,2,0,0.023073
N2P1P1,9,8,0,0.094401
N2P1P7,5,5,0,0.058861
N2P1P8,6,7,0,0.080451
N2P1R7,1,1,0,0.011386
N2P1R9,5,4,0,0.048012
N2P1S2,2,2,0,0.023189
N2P1S5,9,7,0,0.080329
N2P1S6,40,38,0,0.43929
N2P1T3,9,6,0,0.068795
N2P1T5,7,6,0,0.070092
N2P1V3,81,75,0,0.86748
N2P1V9,1,1,0,0.011746
N2P1Y4,1,1,0,0.011998
N2P1Y8,1,1,0,0.011514
N2P2A7,4,3,0,0.03556
N2P2A8,5,5,0,0.058731
N2P2A9,1,1,0,0.011346
N2P2B1,1,1,0,0.011573
N2P2B3,1,1,0,0.011998
N2P2B5,27,26,0,0.30002
N2P2C6,21,21,0,0.243529
N2P2E3,1,1,0,0.011493
N2P2H8,3,3,0,0.035433
N2P2J3,2,1,0,0.011495
N2P2J6,113,103,0,1.210436
N2P2K1,15,12,0,0.139857
N2P2K2,15,12,0,0.141012
N2P2K3,543,528,0,6.094698
N2P2K4,14,13,0,0.149565
N2P2K7,18,15,0,0.175389
N2P2K9,6,4,0,0.046134
N2P2L1,19,17,0,0.198892
N2P2L2,1,1,0,0.011536
N2P2L5,11,10,0,0.116522
N2P2L6,1,1,0,0.011496
N2P2L7,38,36,1,0.422801
N2P2L8,3,3,0,0.03439
N2P2L9,7,7,0,0.082395
N2P2M1,104,70,0,0.808625
N2P2M6,8,5,0,0.057615
N2P2P6,3,4,0,0.047011
N2P2R8,1,1,0,0.01154
N2P2R9,3,3,0,0.034558
N2P2S1,11,9,0,0.102928
N2P2S2,38,36,0,0.417409
N2P2S7,24,22,0,0.254716
N2P2S8,3,2,0,0.023313
N2P2S9,2,2,0,0.023183
N2P2T4,68,60,0,0.717407
N2P2T7,4,4,0,0.047172
N2P2T9,10,10,0,0.114855
N2P2V5,25,23,0,0.271998
N2P2V6,1,1,0,0.011577
N2P2V7,35,32,0,0.380656
N2P2V8,3,3,0,0.03465
N2P2V9,19,16,0,0.185274
N2P2W1,11,11,0,0.127377
N2P2W2,6,6,0,0.069358
N2P2W3,19,22,0,0.259206
N2P2W4,1,1,0,0.011511
N2P2W6,17,17,0,0.198753
N2P2X1,2,2,0,0.023496
N2P2X3,29,28,0,0.327051
N2P2X4,29,26,0,0.30381
N2P2X9,79,57,0,0.660668
N2P2Y1,10,10,0,0.118088
N2P2Y2,5,5,0,0.058945
N2P2Y6,1,1,0,0.011797
N2P2Y8,12,11,0,0.128459
N2R,5,2,0,0.023575
N2R0A3,105,109,0,1.259166
N2R0A4,4,3,0,0.035103
N2R0B4,1,1,0,0.01198
N2R0B5,4,4,0,0.047544
N2R0B7,201,202,0,2.354971
N2R1B5,1,1,0,0.011526
N2R1C6,7,7,0,0.080759
N2R1G5,14,14,0,0.161406
N2R1L1,12,9,0,0.10512
N2R1L3,103,90,0,1.052651
N2R1L5,38,37,0,0.438596
N2R1L6,3,3,0,0.03521
N2R1L8,14,12,0,0.139056
N2R1N4,11,10,0,0.116513
N2R1S4,42,31,0,0.359529
N2R1S9,28,28,0,0.320671
N2R1T3,4,4,0,0.046203
N2R1T4,125,114,0,1.326632
N2R1T5,3,3,0,0.035109
N2R1T6,12,11,0,0.129595
N2R1T8,1,1,0,0.011797
N2R1T9,1,1,0,0.011988
N2R1V1,12,11,0,0.127416
N2R1V5,181,162,0,1.878429
N2R1V6,428,377,0,4.378754
N2R1V7,28,27,0,0.314477
N2R1V8,5,6,0,0.070067
N2R1V9,3,3,0,0.03493
N2R1W1,117,96,0,1.121556
N2R1W2,12,12,0,0.139164
N2R1W3,11,11,0,0.128461
N2R1W4,1,1,0,0.011634
N2R1W6,165,159,0,1.854348
N2R1W7,1,1,0,0.011747
N2R1X1,31,29,0,0.334017
N2R1X2,21,20,0,0.232519
N2R1X3,18,18,0,0.207697
N2R1X4,8,6,0,0.069952
N2R1X5,3,3,0,0.035796
N2R1X6,42,35,0,0.410963
N2R1X7,12,12,0,0.140327
N2R1X8,114,106,0,1.230997
N2R1X9,18,13,0,0.150262
N2R1Y1,2,2,0,0.023572
N2R1Y2,8,7,0,0.08144
N2R1Y4,1,1,0,0.011735
N2R1Y6,1,1,0,0.011764
N2R1Z1,5,5,0,0.058019
N2R1Z2,108,101,0,1.164862
N2R1Z3,13,11,0,0.129956
N2R1Z4,15,13,0,0.152258
N2R1Z6,1,1,0,0.011746
N2T,5,2,0,0.023574
N2T1A3,6,5,0,0.05847
N2T1A9,5,4,0,0.047077
N2T1B6,30,27,0,0.32123
N2T1C2,4,4,0,0.047021
N2T1C5,3,3,0,0.034599
N2T1G2,1,1,0,0.011629
N2T1G8,10,10,0,0.115781
N2T1G9,1,1,0,0.011998
N2T1N7,2,2,0,0.022947
N2T1V1,1,1,0,0.011653
N2T2B2,10,12,0,0.139768
N2T2B3,1,1,0,0.012049
N2T2B5,16,15,0,0.173194
N2T2G7,5,4,0,0.047203
N2T2H2,12,12,0,0.140927
N2T2K1,619,495,1,5.726699
N2T2L2,4,2,0,0.022901
N2T2L8,13,17,0,0.195762
N2T2L9,21,16,0,0.185621
N2T2M4,4,4,0,0.046516
N2T2M6,4,4,0,0.046501
N2T2R2,11,10,0,0.116124
N2T2R8,1023,879,3,10.171016
N2T2S1,2,2,0,0.023555
N2T2X3,2,1,0,0.011965
N2T2Z3,7,6,0,0.070379
N2T3A1,2,2,0,0.023101
N2T3A2,8,4,0,0.046862
N2V,4,3,0,0.035361
N2V0B1,37,31,0,0.359759
N2V1A6,1,1,0,0.011585
N2V1B1,8,7,0,0.080776
N2V1B3,12,12,0,0.138024
N2V1C8,12,12,0,0.137515
N2V1E5,5,5,0,0.059259
N2V1E6,2,2,0,0.023306
N2V1H6,1,1,0,0.011496
N2V1H7,14,13,0,0.150602
N2V1T7,6,5,0,0.057325
N2V1T9,1,1,0,0.011653
N2V2P4,2,2,0,0.02352
N2V2P9,11,9,0,0.104267
N2V2S7,1,1,0,0.011657
N2V2W8,1,1,0,0.011631
N2V2X8,15,13,0,0.153023
N2V2Y6,4,4,0,0.047069
N2Z,5,5,0,0.058936
N2Z0A4,9,8,0,0.092491
N2Z0A5,31,28,0,0.327434
N2Z0A7,1,1,0,0.011766
N2Z0A9,6,6,0,0.069534
N2Z0B3,34,33,0,0.381453
N2Z1B7,3,3,0,0.035612
N2Z1G4,2,2,0,0.023584
N2Z1G6,1,1,0,0.011792
N2Z2J8,1,1,0,0.011509
N2Z2L2,35,33,0,0.38778
N2Z2P5,1,1,0,0.011962
N2Z2V7,2,1,0,0.011614
N2Z2V9,6,6,0,0.068947
N2Z2X3,35,29,0,0.337121
N2Z2X4,35206,27475,67,317.681019
N2Z2X6,1,1,0,0.011747
N3A,5,5,0,0.058937
N3A0A6,3,3,0,0.035406
N3A0B1,5,5,0,0.058059
N3A0B2,2,2,0,0.023266
N3A0B5,9,9,0,0.104399
N3A1S1,1,1,0,0.011496
N3A1X3,1,1,0,0.011555
N3A2E9,1,1,0,0.011573
N3A2G5,1,1,0,0.011794
N3A2L9,155,173,0,1.99725
N3A2M4,1,1,0,0.011496
N3A2R4,1,1,0,0.011483
N3A2V6,5,5,0,0.058953
N3A2X5,7,7,0,0.081533
N3A3E8,23,14,0,0.161591
N3A3H1,26,16,0,0.185541
N3A3K3,7,7,0,0.082296
N3A3L2,1,1,0,0.011786
N3A3M3,23,22,0,0.256951
N3A3M4,12,11,0,0.128432
N3A4A3,1,1,0,0.011797
N3A4K6,1,1,0,0.012
N3A4M8,3,1,0,0.011528
N3A4N3,1,1,0,0.012002
N3A4N6,1,1,0,0.011366
N3A4S4,4,3,0,0.035105
N3B,4,4,0,0.047148
N3B0A2,7,6,0,0.070644
N3B1E8,3,1,0,0.011642
N3B1L2,2,2,0,0.023065
N3B1V5,4,4,0,0.046764
N3B2A1,3,3,0,0.034648
N3B2E7,2,2,0,0.023162
N3B2L2,1648,1238,3,14.553722
N3B2M3,19,15,0,0.17323
N3B2Z1,31,29,0,0.339838
N3B2Z3,45,25,0,0.29047
N3B3K5,19,18,0,0.211786
N3B3K7,2,2,0,0.023107
N3B3M1,6,6,0,0.069034
N3B3N6,1096,802,0,9.207874
N3B3P4,5,5,0,0.058251
N3C,6,7,0,0.082511
N3C0A7,2,2,0,0.023766
N3C0B1,8,8,0,0.093087
N3C0B2,13,12,0,0.13816
N3C0B3,15,15,0,0.177164
N3C0B4,9,9,0,0.104381
N3C0B5,18,18,0,0.208267
N3C0B6,21,21,0,0.24665
N3C0B7,1,1,0,0.011725
N3C0B8,9,8,0,0.094546
N3C0B9,1,1,0,0.011735
N3C0C2,6,4,0,0.046345
N3C0C3,8,7,0,0.080712
N3C0C4,173,153,0,1.784096
N3C0C5,3,3,0,0.034934
N3C0C6,1,2,0,0.023529
N3C0C8,5,5,0,0.058754
N3C0C9,3,3,0,0.03471
N3C0E1,5,5,0,0.058701
N3C0E2,3,3,0,0.035076
N3C0E7,47,39,0,0.460119
N3C1B7,7,6,0,0.07052
N3C1C1,6,5,0,0.058192
N3C1E9,4,1,0,0.011567
N3C1G3,18,17,0,0.196957
N3C1G7,1,1,0,0.011585
N3C1H6,1,1,0,0.01159
N3C1K4,1,1,0,0.011601
N3C1L3,2,1,0,0.011573
N3C1M6,1,1,0,0.011502
N3C1M7,10,10,0,0.115857
N3C1P6,7,6,0,0.070294
N3C1P9,58,54,0,0.637457
N3C1R3,7,7,0,0.080955
N3C1T1,8,6,0,0.070549
N3C1T9,9,7,0,0.081346
N3C2B2,1,1,0,0.011429
N3C2B9,1,1,0,0.011634
N3C2C2,25,12,0,0.144199
N3C2C3,6,6,0,0.069886
N3C2E5,1,1,0,0.011533
N3C2E9,1,1,0,0.01163
N3C2K6,1,1,0,0.011536
N3C2N1,1,1,0,0.011735
N3C2N2,3,3,0,0.035704
N3C2N6,1,1,0,0.012004
N3C2P2,1,1,0,0.011797
N3C2P4,5,4,0,0.046004
N3C2P5,1,1,0,0.011555
N3C2P6,4,3,0,0.034391
N3C2S4,331,354,0,4.083778
N3C2S6,1,1,0,0.011791
N3C2S8,10,9,0,0.105188
N3C2T1,5,4,0,0.046608
N3C2V3,276,146,0,1.706381
N3C2V4,127457,106149,81,1232.295047
N3C2X6,3,2,0,0.023062
N3C3A8,1,1,0,0.011569
N3C3B2,11,11,0,0.129631
N3C3B9,1,1,0,0.011581
N3C3C7,2,2,0,0.023502
N3C3G1,1,1,0,0.011519
N3C3H4,19,18,0,0.206751
N3C3H5,449,262,0,3.030914
N3C3H7,2,2,0,0.02345
N3C3H9,1,1,0,0.011642
N3C3J2,5,6,0,0.071022
N3C3J4,1,2,0,0.023109
N3C3K3,65,60,0,0.695897
N3C3K6,7,7,0,0.082009
N3C3K7,1,1,0,0.011461
N3C3K8,3,3,0,0.035473
N3C3N1,60,58,0,0.673423
N3C3N2,5,5,0,0.056525
N3C3N3,1,1,0,0.011794
N3C3N7,3,3,0,0.034521
N3C3N9,1,1,0,0.011584
N3C3P1,1,1,0,0.011483
N3C3P2,1,1,0,0.011693
N3C3R4,5,4,0,0.046684
N3C3R6,3,3,0,0.035493
N3C3R7,1,1,0,0.011572
N3C3S3,1,1,0,0.011653
N3C3V5,4,4,0,0.0471
N3C3W9,1,1,0,0.01159
N3C3X3,5,4,0,0.047594
N3C3Y2,1,1,0,0.012005
N3C3Y5,6,6,0,0.069064
N3C3Z1,2,2,0,0.022828
N3C3Z8,11,12,0,0.138483
N3C4A1,3,3,0,0.035106
N3C4A2,2,1,0,0.011634
N3C4A3,10,11,0,0.128325
N3C4A8,10,6,0,0.070842
N3C4B2,20,17,0,0.196917
N3C4B5,244,227,0,2.616373
N3C4B7,6,5,0,0.057474
N3C4B8,104,102,0,1.183963
N3C4B9,8,6,0,0.070959
N3C4C1,12,11,0,0.127824
N3C4C3,2,2,0,0.02284
N3C4C4,4,4,0,0.046487
N3C4C5,10,7,0,0.080693
N3C4C6,1,1,0,0.012006
N3C4C8,5,5,0,0.057416
N3C4C9,2,2,0,0.023757
N3C4E2,11,12,0,0.13927
N3C4E3,2,2,0,0.022901
N3C4E5,4,4,0,0.047272
N3C4E9,27,27,0,0.317891
N3C4G1,4,4,0,0.046059
N3C4G7,26,22,0,0.255191
N3C4H1,7,6,0,0.070618
N3C4H2,33,31,0,0.357451
N3C4H5,2,2,0,0.023172
N3C4H6,4,5,0,0.058169
N3C4H7,9,9,0,0.104049
N3C4H8,3,3,0,0.034841
N3C4H9,25,25,0,0.289815
N3C4J1,1,1,0,0.011502
N3C4J3,7,7,0,0.082029
N3C4J5,49,46,0,0.535726
N3C4J6,17,16,0,0.183387
N3C4J8,65,53,0,0.617454
N3C4J9,38,32,0,0.373413
N3C4K6,3,3,0,0.034616
N3C4K7,31,26,0,0.302057
N3C4K8,183,165,0,1.935523
N3C4L3,48,46,0,0.537647
N3C4L4,5,4,0,0.046025
N3C4L5,9,8,0,0.092754
N3C4L6,4,4,0,0.047063
N3C4M1,103,79,0,0.922884
N3C4M2,3,3,0,0.035462
N3C4M4,3,3,0,0.034736
N3C4M5,5,4,0,0.047035
N3C4M7,1,1,0,0.011588
N3C4M8,4,4,0,0.045933
N3C4M9,13,12,0,0.139407
N3C4N1,1,1,0,0.011567
N3C4N2,4,4,0,0.047569
N3C4N8,29,26,0,0.303496
N3C4P2,104,75,0,0.868661
N3C4P5,11,10,0,0.116272
N3E,4,3,0,0.035361
N3E1B3,203,169,0,1.974506
N3H,5,5,0,0.058936
N3H0A9,1,1,0,0.011653
N3H1H2,4,5,0,0.058398
N3H1H5,6,6,0,0.071512
N3H2G3,2,1,0,0.011791
N3H2J3,1,1,0,0.011502
N3H2N2,1,1,0,0.011634
N3H2P8,8,5,0,0.056419
N3H2T9,7,7,0,0.080708
N3H3A5,3,3,0,0.034666
N3H3G3,2,2,0,0.023793
N3H3G7,3,1,0,0.011655
N3H3L3,13,10,0,0.115721
N3H3P8,1,1,0,0.011629
N3H3R1,9,8,0,0.094233
N3H3R4,169,143,0,1.684277
N3H3R9,11,13,0,0.152702
N3H3S1,6,5,0,0.05882
N3H3S2,1,1,0,0.01158
N3H3X8,2,1,0,0.011451
N3H3X9,3,2,0,0.023296
N3H4B5,2,2,0,0.023572
N3H4G1,3,2,0,0.023545
N3H4H1,1,1,0,0.011598
N3H4L5,1,1,0,0.01163
N3H4L7,9,7,0,0.080647
N3H4N6,4,3,0,0.034616
N3H4N9,5,5,0,0.058752
N3H4R6,144,109,0,1.269257
N3H4R8,14,14,0,0.164205
N3H4W6,13,10,0,0.117047
N3H4Y1,1,1,0,0.011735
N3H5A2,1,1,0,0.011766
N3H5A4,8,8,0,0.09329
N3H5A6,24,18,0,0.21143
N3H5A8,4,3,0,0.034868
N3H5A9,4,3,0,0.035422
N3H5E6,27,27,0,0.314691
N3H5K7,2,2,0,0.023119
N3H5M4,1,1,0,0.011655
N3H5M9,5,5,0,0.05891
N3H5P1,1,1,0,0.01163
N3H5P2,13,12,0,0.140732
N3H5R1,18,17,0,0.19756
N3H5S2,123,140,0,1.612695
N3H5S6,10,11,0,0.127231
N3H5S9,55,55,0,0.640301
N3H5T3,29,26,0,0.303775
N3L,3,3,0,0.035361
N3L0A3,1,1,0,0.011746
N3L0A4,49,43,0,0.494084
N3L0A6,46,39,0,0.452274
N3L1B4,2,2,0,0.023359
N3L1H5,2,2,0,0.024002
N3L1M4,2,2,0,0.022934
N3L1M5,1,1,0,0.011451
N3L1P7,2,2,0,0.023154
N3L1V4,7,6,0,0.068623
N3L1W2,5,5,0,0.058716
N3L2C5,1,1,0,0.011451
N3L2H6,1,1,0,0.011634
N3L2J1,1,2,0,0.023081
N3L2K3,3,3,0,0.034098
N3L2L2,22,18,0,0.207773
N3L2N9,5,5,0,0.05777
N3L2P3,1,1,0,0.011725
N3L2R1,1,1,0,0.012049
N3L2V1,10,9,0,0.106016
N3L3A9,26,24,0,0.280233
N3L3E1,498,408,1,4.758417
N3L3E2,13,13,0,0.150632
N3L3E3,14,13,0,0.150385
N3L3L4,1,1,0,0.011629
N3L3R3,11,8,0,0.092873
N3L3R4,8,8,0,0.094029
N3L3R5,6,6,0,0.069352
N3L3S7,3,3,0,0.03483
N3L3S8,1,1,0,0.011487
N3L3T4,3,1,0,0.011569
N3L3Y1,2,2,0,0.023412
N3L3Y9,11,11,0,0.128985
N3L4A6,4,3,0,0.034875
N3L4A7,1,1,0,0.011779
N3L4B3,4,4,0,0.047144
N3L4B5,4,4,0,0.0463
N3L4B7,5,5,0,0.058697
N3L4C3,3,3,0,0.035359
N3L4C6,11,10,0,0.118599
N3L4C7,2,2,0,0.023324
N3L4C8,6,6,0,0.070132
N3L4C9,3,3,0,0.034967
N3L4E8,2,1,0,0.012016
N3L4G3,27,27,0,0.314839
N3L4G4,23,21,0,0.241286
N3L4G5,14,12,0,0.140227
N3L4G7,3,3,0,0.035095
N3L4G9,32,33,0,0.382289
N3L4H1,13,12,0,0.137256
N3L4H2,26,25,0,0.289509
N3L4H3,6,6,0,0.069941
N3P,1,1,0,0.011787
N3P1A1,8,6,0,0.069573
N3P1A2,3,3,0,0.034634
N3P1A5,1,1,0,0.01149
N3P1A8,5,4,0,0.046306
N3P1B7,13,13,0,0.149349
N3P1C2,5,5,0,0.058271
N3P1E6,3,3,0,0.034934
N3P1G1,1,1,0,0.011725
N3P1G2,150,97,0,1.140635
N3P1G6,4,4,0,0.045873
N3P1G9,2,1,0,0.011732
N3P1H1,6,5,0,0.05866
N3P1H6,55,44,0,0.506477
N3P1H8,5,4,0,0.046521
N3P1J6,2,2,0,0.022994
N3P1J7,1,1,0,0.011496
N3P1J8,6,5,0,0.057773
N3P1K2,3,2,0,0.023153
N3P1K9,2,2,0,0.023582
N3P1L2,7,2,0,0.023125
N3P1L4,22,16,0,0.1907
N3P1L6,7,7,0,0.08091
N3P1N2,1,1,0,0.011584
N3P1N9,18,17,1,0.195019
N3P1P5,12,11,0,0.127088
N3P1R1,1,1,0,0.011519
N3P1S1,1,1,0,0.011573
N3P1T4,1,1,0,0.011567
N3P1T6,13,11,0,0.1289
N3P1V2,266,234,0,2.727583
N3P1V6,1,1,0,0.011588
N3P1X5,1,1,0,0.011797
N3P1Y3,43,40,0,0.47048
N3P1Y6,1,1,0,0.011533
N3P1Y7,3,3,0,0.03508
N3P1Y8,76,74,0,0.868896
N3P1Y9,1,1,0,0.01157
N3P1Z3,2,2,0,0.023659
N3P1Z4,2,1,0,0.011962
N3P1Z9,6,5,0,0.057568
N3P2A2,3,3,0,0.035391
N3P2A3,5,4,0,0.046121
N3P2A6,16,14,0,0.162563
N3P2A9,1,1,0,0.011532
N3R,15,12,0,0.141448
N3R1G4,5,5,0,0.058264
N3R1G5,1,1,0,0.01163
N3R1J1,1,2,0,0.02318
N3R1J3,2,2,0,0.023072
N3R1K2,3,4,0,0.046662
N3R1K3,21,20,0,0.231852
N3R1K4,2,2,0,0.02316
N3R1K8,29,35,0,0.400457
N3R1N2,5,5,0,0.057699
N3R1R2,88,80,0,0.922625
N3R1R7,3,3,0,0.034574
N3R1S4,3,2,0,0.023976
N3R1S6,3,3,0,0.033848
N3R1T7,12,12,0,0.140067
N3R1Y8,103,89,0,1.042658
N3R2B3,11,8,0,0.093213
N3R2H1,4,4,0,0.045993
N3R2H8,1,1,0,0.011648
N3R2J5,4,4,0,0.046043
N3R2J6,7,7,0,0.081204
N3R2J7,40,37,0,0.436611
N3R2L7,15,13,0,0.149963
N3R2L9,1,1,0,0.011495
N3R2R5,2,2,0,0.023997
N3R2S2,2,2,0,0.023417
N3R2S7,24,20,0,0.230522
N3R2V1,3,3,0,0.035358
N3R2W2,3,3,0,0.03508
N3R2X7,1,1,0,0.011634
N3R2Z3,5,5,0,0.057685
N3R3A1,7,7,0,0.081503
N3R3E2,4,3,0,0.035452
N3R3G9,20,20,0,0.231894
N3R3H9,7,7,0,0.080622
N3R3P2,1,1,0,0.011555
N3R3P7,1,1,0,0.011555
N3R3V8,2,2,0,0.023493
N3R3X1,8,7,0,0.083138
N3R3Z3,321,281,0,3.263355
N3R3Z5,8,7,0,0.081669
N3R3Z6,19,17,0,0.197043
N3R3Z7,10,7,0,0.080784
N3R3Z9,24,24,0,0.2766
N3R4B9,1,1,0,0.012016
N3R4E2,5,5,0,0.05762
N3R4E3,1,1,0,0.011786
N3R4G5,1,1,0,0.011502
N3R4J2,1,1,0,0.011536
N3R4K6,1,1,0,0.011965
N3R4K8,12,9,0,0.103346
N3R4K9,1,1,0,0.012006
N3R4L2,6,6,0,0.070518
N3R4L6,1,1,0,0.011386
N3R4P8,7,6,0,0.069577
N3R4X6,3,3,0,0.035382
N3R4Z9,6,5,0,0.057595
N3R5A8,6,5,0,0.059126
N3R5B3,5,6,0,0.069957
N3R5B5,1,1,0,0.011573
N3R5B6,1,1,0,0.011797
N3R5E9,1,1,0,0.011451
N3R5G2,6,5,0,0.058625
N3R5G4,12,10,0,0.117484
N3R5H2,15,16,0,0.185921
N3R5R6,2,2,0,0.023047
N3R5S4,97,97,0,1.12165
N3R5S7,1,1,0,0.011653
N3R5S8,10,10,0,0.115695
N3R5T1,2,2,0,0.023035
N3R5T4,2,2,0,0.024099
N3R5T7,2,2,0,0.023028
N3R5V8,1,1,0,0.01198
N3R5W7,4,4,0,0.046523
N3R5X3,5,4,0,0.04669
N3R6A3,6,3,1,0.035012
N3R6E7,8,8,0,0.092572
N3R6E8,1,1,0,0.012
N3R6G1,7,7,0,0.081751
N3R6G3,3,2,0,0.024009
N3R6G4,1,1,0,0.011483
N3R6G5,11,10,0,0.116061
N3R6H6,3,2,0,0.023017
N3R6H7,1,1,0,0.011631
N3R6H8,16,16,0,0.186805
N3R6J7,4,4,0,0.046357
N3R6K3,1,1,0,0.011993
N3R6L1,4,4,0,0.047001
N3R6L8,3,3,0,0.034291
N3R6L9,8,7,0,0.081095
N3R6M4,2,2,0,0.02349
N3R6M8,2,2,0,0.022966
N3R6N1,11,5,0,0.05757
N3R6N6,5,5,0,0.05901
N3R6P4,8,5,0,0.057616
N3R6P9,6,5,0,0.058166
N3R6V7,1,1,0,0.011536
N3R6X7,2,2,0,0.023089
N3R6Y5,1,1,0,0.011627
N3R6Z2,5,4,0,0.046019
N3R6Z8,11,9,0,0.103672
N3R7A4,1,1,0,0.011795
N3R7B1,2,3,0,0.034385
N3R7B9,3,2,0,0.023146
N3R7C7,3,2,0,0.02359
N3R7E1,1,1,0,0.011795
N3R7E6,18,16,0,0.187201
N3R7E8,6,6,0,0.069402
N3R7G1,1,1,0,0.011795
N3R7G4,1,1,0,0.011533
N3R7G6,2,2,0,0.022996
N3R7G7,11,11,0,0.127351
N3R7H3,1,1,0,0.011735
N3R7H5,1,1,0,0.011576
N3R7N4,2,2,0,0.023072
N3R7N5,4,4,0,0.04604
N3R7N7,156,156,0,1.823344
N3R7R3,2,1,0,0.011511
N3R7S2,6,6,0,0.070374
N3R7S4,12,8,0,0.093839
N3R7S6,5,5,0,0.057581
N3R7S7,1,1,0,0.011631
N3R7S8,20,18,0,0.208266
N3R7T8,2,2,0,0.023311
N3R7T9,107,85,0,1.005775
N3R7V1,4,3,0,0.035738
N3R7W4,3,3,0,0.034948
N3R7W6,12,10,0,0.115694
N3R7W7,2,2,0,0.023276
N3R7W8,2,2,0,0.023066
N3R7Y2,33,30,0,0.348409
N3R7Y3,3,3,1,0.034668
N3R7Y5,5,5,0,0.058396
N3R7Y9,1,1,0,0.011655
N3R7Z5,4,4,0,0.046294
N3R7Z6,177,177,0,2.067582
N3R7Z8,3,3,0,0.035012
N3R8A8,38,29,0,0.335547
N3R8A9,100,91,0,1.060766
N3R8B1,232,202,0,2.356588
N3R8B2,4,4,0,0.045699
N3R8B5,4,4,0,0.046181
N3R8B7,1,1,0,0.011601
N3S,113,79,0,0.931205
N3S0A1,7,6,0,0.07008
N3S0A3,4,4,0,0.04613
N3S0A4,3,2,0,0.024018
N3S0A5,1,1,0,0.012
N3S0B2,3,3,0,0.034824
N3S0B7,7,7,0,0.081192
N3S0C1,12,11,0,0.129717
N3S0C2,317,279,0,3.244091
N3S0C6,3,3,0,0.034837
N3S0C8,6,5,0,0.058601
N3S0C9,7,7,0,0.080594
N3S1A4,1,1,0,0.011653
N3S1P8,1,1,0,0.011532
N3S1R6,6,6,0,0.072209
N3S1S4,4,2,0,0.024009
N3S1T1,5,5,0,0.057923
N3S1W5,265,180,0,2.083504
N3S1Z5,4,4,0,0.046704
N3S2A9,6,2,0,0.023146
N3S2H5,1,1,0,0.011429
N3S2M5,10,12,0,0.140253
N3S2T7,1,1,0,0.011554
N3S2X4,17,18,0,0.210071
N3S3A6,9,8,0,0.093717
N3S3B9,42,33,0,0.383074
N3S3C4,16,3,0,0.035976
N3S3G8,10,10,0,0.115169
N3S3H3,7,7,0,0.080685
N3S3K8,2,2,0,0.023154
N3S3T9,11,11,0,0.127072
N3S3Z1,2,2,0,0.022692
N3S3Z6,8,8,0,0.093
N3S3Z7,9,8,0,0.092393
N3S4A1,5,5,0,0.057415
N3S4B7,10,8,0,0.093699
N3S4B9,6,6,0,0.07093
N3S4L1,1,1,0,0.011797
N3S4P9,2,2,0,0.023575
N3S4R3,1,1,0,0.012002
N3S4T1,6,6,0,0.068167
N3S4T3,3,3,0,0.034794
N3S4X2,1,1,0,0.011795
N3S4Z8,9,8,0,0.094419
N3S4Z9,1,1,0,0.011581
N3S5B1,12,5,0,0.057427
N3S5B4,1,1,0,0.011993
N3S5G5,1,1,0,0.012004
N3S5H7,10,10,0,0.116426
N3S5J8,2,2,0,0.02327
N3S5K1,1,1,0,0.011483
N3S5M7,338,302,0,3.522977
N3S5P4,1,1,0,0.011786
N3S5Z9,3,4,0,0.045681
N3S6S1,4,2,0,0.023673
N3S6S6,2,1,0,0.011573
N3S6Y4,7,7,0,0.082144
N3S6Y8,3,2,0,0.023099
N3S6Y9,26,26,0,0.300726
N3S7C8,74,70,0,0.807602
N3S7E4,6,6,0,0.06979
N3S7K2,25,24,0,0.278239
N3S7K3,248,186,1,2.187906
N3S7K5,15,12,0,0.14054
N3S7S6,1,1,0,0.011764
N3S7V4,6,6,0,0.069548
N3S7X5,6,6,0,0.070586
N3T,12,11,0,0.12966
N3T0A1,209,175,0,2.035976
N3T0A2,2,2,0,0.023846
N3T0A5,16,15,0,0.174498
N3T0A6,8,8,0,0.095142
N3T0A7,1,1,0,0.011597
N3T0A8,5,3,0,0.035334
